CIK,trustName,prospectusDate,formType,dateFiled,accessionNumber,loanID,assetTypeNumber,assetNumber,GroupID,reportingPeriodBeginningDate,reportingPeriodEndDate,originatorName,originationDate,originalLoanAmount,originalTermLoanNumber,maturityDate,originalAmortizationTermNumber,originalInterestRatePercentage,interestRateSecuritizationPercentage,interestAccrualMethodCode,originalInterestRateTypeCode,originalInterestOnlyTermNumber,firstLoanPaymentDueDate,underwritingIndicator,lienPositionSecuritizationCode,loanStructureCode,paymentTypeCode,periodicPrincipalAndInterestPaymentSecuritizationAmount,scheduledPrincipalBalanceSecuritizationAmount,paymentFrequencyCode,NumberPropertiesSecuritization,NumberProperties,graceDaysAllowedNumber,interestOnlyIndicator,balloonIndicator,prepaymentPremiumIndicator,negativeAmortizationIndicator,modifiedIndicator,armIndexCode,firstRateAdjustmentDate,firstPaymentAdjustmentDate,armMarginNumber,lifetimeRateCapPercentage,lifetimeRateFloorPercentage,periodicRateIncreaseLimitPercentage,periodicRateDecreaseLimitPercentage,periodicPaymentAdjustmentMaximumAmount,periodicPaymentAdjustmentMaximumPercent,rateResetFrequencyCode,paymentResetFrequencyCode,indexLookbackDaysNumber,prepaymentLockOutEndDate,yieldMaintenanceEndDate,prepaymentPremiumsEndDate,maximumNegativeAmortizationAllowedPercentage,maximumNegativeAmortizationAllowedAmount,negativeAmortizationDeferredInterestCapAmount,deferredInterestCumulativeAmount,deferredInterestCollectedAmount,assetAddedIndicator,reportPeriodModificationIndicator,reportPeriodBeginningScheduleLoanBalanceAmount,totalScheduledPrincipalInterestDueAmount,reportPeriodInterestRatePercentage,servicerTrusteeFeeRatePercentage,scheduledInterestAmount,otherInterestAdjustmentAmount,scheduledPrincipalAmount,unscheduledPrincipalCollectedAmount,otherPrincipalAdjustmentAmount,reportPeriodEndActualBalanceAmount,reportPeriodEndScheduledLoanBalanceAmount,paidThroughDate,hyperAmortizingDate,servicingAdvanceMethodCode,nonRecoverabilityIndicator,totalPrincipalInterestAdvancedOutstandingAmount,totalTaxesInsuranceAdvancesOutstandingAmount,otherExpensesAdvancedOutstandingAmount,paymentStatusLoanCode,armIndexRatePercentage,nextInterestRatePercentage,nextInterestRateChangeAdjustmentDate,nextPaymentAdjustmentDate,primaryServicerName,mostRecentSpecialServicerTransferDate,mostRecentMasterServicerReturnDate,assetSubjectDemandIndicator,assetSubjectDemandStatusCode,repurchaseAmount,demandResolutionDate,repurchaserName,repurchaseReplacementReasonCode,realizedLossToTrustAmount,liquidationPrepaymentCode,liquidationPrepaymentDate,prepaymentPremiumYieldMaintenanceReceivedAmount,workoutStrategyCode,lastModificationDate,modificationCode,postModificationInterestPercentage,postModificationPaymentAmount,postModificationMaturityDate,postModificationAmortizationPeriodAmount
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-08-28,0001888524-24-012542,0001695154-21,Prospectus Loan ID,21,1,2024-07-12,2024-08-12,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14472780.0,88807.65,0.05023,0.0001501,62600.0,,26207.65,,0.0,14446572.0,14446572.0,2024-08-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-09-30,0001888524-24-014266,0001695154-21,Prospectus Loan ID,21,1,2024-08-13,2024-09-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14446572.0,88807.65,0.05023,0.0001501,62486.64,,26321.01,,0.0,14420251.0,14420251.0,2024-09-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-10-30,0001888524-24-015525,0001695154-21,Prospectus Loan ID,21,1,2024-09-12,2024-10-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14420251.0,88807.65,0.05023,0.0001501,60360.77,,28446.88,,0.0,14391805.0,14391805.0,2024-10-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-12-02,0001888524-24-017751,0001695154-21,Prospectus Loan ID,21,1,2024-10-12,2024-11-12,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14391805.0,88807.65,0.05023,0.0001501,62249.75,,26557.9,,0.0,14365247.0,14365247.0,2024-11-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-12-27,0001888524-24-018514,0001695154-21,Prospectus Loan ID,21,1,2024-11-13,2024-12-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14365247.0,88807.65,0.05023,0.0001501,60130.53,,28677.12,,0.0,14336570.0,14336570.0,2024-12-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-01-30,0001888524-25-001118,0001695154-21,Prospectus Loan ID,21,1,2024-12-12,2025-01-13,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14336570.0,88807.65,0.05023,0.0001501,62010.84,,26796.81,,0.0,14309773.0,14309773.0,2025-01-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-02-25,0001888524-25-002259,0001695154-21,Prospectus Loan ID,21,1,2025-01-14,2025-02-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14309773.0,88807.65,0.05023,0.0001501,61894.93,,26912.72,,0.0,14282860.0,14282860.0,2025-02-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-03-27,0001888524-25-005998,0001695154-21,Prospectus Loan ID,21,1,2025-02-12,2025-03-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14282860.0,88807.65,0.05023,0.0001501,55799.96,,33007.69,,0.0,14249852.0,14249852.0,2025-03-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-04-30,0001888524-25-007938,0001695154-21,Prospectus Loan ID,21,1,2025-03-12,2025-04-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14249852.0,88807.65,0.05023,0.0001501,61635.76,,27171.89,,0.0,14222680.0,14222680.0,2025-04-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-05-29,0001888524-25-009374,0001695154-21,Prospectus Loan ID,21,1,2025-04-12,2025-05-12,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14222680.0,88807.65,0.05023,0.0001501,59533.77,,29273.88,,0.0,14193407.0,14193407.0,2025-05-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-06-26,0001888524-25-010893,0001695154-21,Prospectus Loan ID,21,1,2025-05-13,2025-06-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14193407.0,88807.65,0.05023,0.0001501,61391.61,,27416.04,,0.0,14165991.0,14165991.0,2025-06-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-07-29,0001888524-25-012722,0001695154-21,Prospectus Loan ID,21,1,2025-06-12,2025-07-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14165991.0,88807.65,0.05023,0.0001501,59296.48,,29511.17,,0.0,14136479.0,14136479.0,2025-07-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-08-26,0001888524-25-014753,0001695154-21,Prospectus Loan ID,21,1,2025-07-12,2025-08-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14136479.0,88807.65,0.05023,0.0001501,61145.38,,27662.27,,0.0,14108817.0,14108817.0,2025-08-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-09-30,0001888524-25-016965,0001695154-21,Prospectus Loan ID,21,1,2025-08-12,2025-09-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14108817.0,88807.65,0.05023,0.0001501,61025.73,,27781.92,,0.0,14081035.0,14081035.0,2025-09-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-10-30,0001888524-25-018701,0001695154-21,Prospectus Loan ID,21,1,2025-09-12,2025-10-14,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14081035.0,88807.65,0.05023,0.0001501,58940.87,,29866.78,,0.0,14051168.0,14051168.0,2025-10-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-11-28,0001888524-25-020511,0001695154-21,Prospectus Loan ID,21,1,2025-10-15,2025-11-12,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14051168.0,88807.65,0.05023,0.0001501,60776.38,,28031.27,,0.0,14023137.0,14023137.0,2025-11-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-12-30,0001888524-25-022958,0001695154-21,Prospectus Loan ID,21,1,2025-11-13,2025-12-11,SMC,2017-01-12,16500000.0,120,2027-02-06,360,0.05023,0.05023,3,1,0,2017-03-06,False,1,WL,2,88807.65,16475654.0,1,1,1,0,False,True,True,False,True,,,,,,,,,,,,,,2019-04-05,2026-10-05,2026-10-05,,,,0.0,0.0,False,False,14023137.0,88807.65,0.05023,0.0001501,58698.51,,30109.14,,0.0,13993028.0,13993028.0,2025-12-06,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,,,,0.0,,2020-09-15,"9,8",0.0,0.0,2027-02-06,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-04-27,0001056404-17-001723,0001695154-22,Prospectus Loan ID,22,1,2017-03-14,2017-04-11,JPMCB,2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,,,,,False,16207095.0,93116.86,0.05599,0.04501,70578.3,0.0,22538.56,0.0,0.0,16184557.0,16184557.0,2017-03-01,,2,False,0.0,0.0,0.0,0,,,,,"Midland Loan Services, A Divis",,,False,,,,,,0.0,,,,"9,8",,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-05-30,0001056404-17-002274,0001695154-22,Prospectus Loan ID,22,,2017-04-12,2017-05-11,JP Morgan Chase Bank N.A.,2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,0.0,0.0,,0.0,,False,False,16169471.0,93116.86,0.05599,0.04501,75444.06,0.0,17672.8,0.0,0.0,16151799.0,16151799.0,2017-05-01,,1,False,0.0,0.0,0.0,0,,,,,M,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-06-26,0001056404-17-002644,0001695154-22,Prospectus Loan ID,22,1,2017-05-12,2017-06-12,JP Morgan Chase Bank N.A.,2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,16151799.0,93116.86,0.05599,0.04501,77873.65,0.0,15243.21,0.0,0.0,16136555.0,16136555.0,2017-06-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,"Midland Loan Services, A Divis",,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-07-27,0001056404-17-003195,0001695154-22,Prospectus Loan ID,22,1,2017-06-13,2017-07-11,JP Morgan Chase Bank N.A.,2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,16136555.0,93116.86,0.05599,0.04501,75290.48,0.0,17826.38,47963.0,0.0,16070766.0,16070766.0,2017-07-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,"Midland Loan Services, A Divis",,,False,,,,,,0.0,1,2017-07-01,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-09-27,0001056404-17-004234,0001695154-22,Prospectus Loan ID,22,1,2017-08-12,2017-09-11,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,16055132.0,93116.86,0.05599,0.04501,77407.59,0.0,15709.27,0.0,0.0,16039423.0,16039423.0,2017-09-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-10-25,0001056404-17-004675,0001695154-22,Prospectus Loan ID,22,1,2017-09-12,2017-10-11,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,16039423.0,93116.86,0.05599,0.04501,74837.27,0.0,18279.59,0.0,0.0,16021143.0,16021143.0,2017-10-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-11-29,0001056404-17-005370,0001695154-22,Prospectus Loan ID,22,1,2017-10-12,2017-11-11,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,16021143.0,93116.86,0.05599,0.04501,77243.72,0.0,15873.14,0.0,0.0,16005270.0,16005270.0,2017-11-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-12-29,0001056404-17-006065,0001695154-22,Prospectus Loan ID,22,1,2017-11-14,2017-12-11,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,16005270.0,93116.86,0.05599,0.04501,74677.92,0.0,18438.94,0.0,0.0,15986831.0,15986831.0,2017-11-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-01-31,0001056404-18-000359,0001695154-22,Prospectus Loan ID,22,1,2017-12-12,2018-01-11,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,15986831.0,93116.86,0.05599,0.04501,77078.29,0.0,16038.57,0.0,0.0,15970793.0,15970793.0,2018-01-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-02-28,0001056404-18-000944,0001695154-22,Prospectus Loan ID,22,1,2018-01-12,2018-02-12,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,15970793.0,93116.86,0.05599,0.04501,77000.96,0.0,16115.9,0.0,0.0,15954677.0,15954677.0,2018-02-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-03-28,0001056404-18-002000,0001695154-22,Prospectus Loan ID,22,1,2018-02-13,2018-03-12,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,15954677.0,93116.86,0.05599,0.04501,69479.07,0.0,23637.79,0.0,0.0,15931039.0,15931039.0,2018-03-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-05-01,0001056404-18-002789,0001695154-22,Prospectus Loan ID,22,1,2018-03-13,2018-04-11,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,15931039.0,93116.86,0.05599,0.04501,76809.29,0.0,16307.57,0.0,0.0,15914731.0,15914731.0,2018-04-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-05-31,0001056404-18-003553,0001695154-22,Prospectus Loan ID,22,1,2018-04-12,2018-05-11,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,15914731.0,93116.86,0.05599,0.04501,74255.48,0.0,18861.38,0.0,0.0,15895870.0,15895870.0,2018-05-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-06-29,0001056404-18-004293,0001695154-22,Prospectus Loan ID,22,1,2018-05-12,2018-06-11,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,15895870.0,93116.86,0.05599,0.04501,76639.73,0.0,16477.13,0.0,0.0,15879393.0,15879393.0,2018-06-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-08-01,0001056404-18-005251,0001695154-22,Prospectus Loan ID,22,1,2018-06-12,2018-07-11,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,15879393.0,93116.86,0.05599,0.04501,74090.6,0.0,19026.26,0.0,0.0,15860367.0,15860367.0,2018-07-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-08-30,0001056404-18-005812,0001695154-22,Prospectus Loan ID,22,1,2018-07-12,2018-08-13,"JPMorgan Chase Bank, National Association",2016-12-09,16222000.0,60,2022-01-01,360,0.05599,0.05599,3,1,0,2017-02-01,True,1,WL,2,93116.86,16184557.0,1,1,1,0,False,True,True,False,False,,,,,,,,,,,,,,2019-02-28,2021-10-31,2021-10-31,,,0.0,0.0,0.0,,False,15860367.0,93116.86,0.05599,0.04501,76468.55,0.0,16648.31,0.0,0.0,15843718.0,15843718.0,2018-08-01,,2,False,0.0,0.0,0.0,0,0.0,0.0,,,Midland Loan Services,,,False,,,,,,0.0,,,0.0,,,,,,,
